1654717649.780,0.025536,-0.068267,0.024459,
1654717649.784,0.023063,-0.125251,0.025082,
1654717649.788,-0.086310,-0.131494,-0.055853,
1654717649.792,-0.109350,-0.125721,0.006580,
1654717649.796,-0.029790,-0.065933,-0.004926,
1654717649.800,0.011121,0.022987,-0.040635,
1654717649.804,0.068276,0.008627,-0.034794,
1654717649.808,0.081733,-0.044902,-0.067988,
1654717649.812,0.038521,0.032362,0.005297,
1654717649.816,-0.039533,0.062485,0.040830,
1654717649.820,-0.093785,0.050028,0.060461,
1654717649.824,-0.080062,0.026130,0.062542,
1654717649.828,-0.059462,-0.071756,0.050646,
1654717649.832,0.016277,-0.003574,0.043558,
1654717649.836,0.036373,0.087225,-0.028732,
1654717649.840,0.009007,0.053708,0.030865,
1654717649.844,0.016888,0.035628,0.049620,
1654717649.848,0.000029,-0.021954,0.075748,
1654717649.852,0.013665,-0.032628,0.183419,
1654717649.856,-0.014278,0.008141,0.091583,
1654717649.860,-0.061388,0.039965,0.052783,
1654717649.864,-0.052434,0.081016,0.053203,
1654717649.868,-0.095042,0.041955,0.009992,
1654717649.872,-0.168036,0.002252,-0.009577,
1654717649.876,-0.128071,0.032561,-0.094200,
1654717649.880,0.008047,0.062986,-0.092826,
1654717649.884,0.056630,-0.011022,-0.029976,
1654717649.888,0.047208,-0.114889,0.050308,
1654717649.892,0.077945,-0.038779,0.034222,
1654717649.896,0.081437,0.046384,-0.153694,
1654717649.900,0.045570,0.043884,-0.203456,
1654717649.904,-0.011608,0.041939,-0.121602,
1654717649.908,-0.071714,0.012856,-0.126995,
1654717649.912,-0.095486,0.002197,-0.092643,
1654717649.916,-0.020460,-0.024501,0.025064,
1654717649.920,0.060342,-0.053917,0.032736,
1654717649.924,0.006322,-0.048301,0.014145,
1654717649.928,-0.024025,0.005965,0.018020,
1654717649.932,0.014969,0.108075,-0.006604,
1654717649.936,0.041388,0.109910,0.011983,
1654717649.940,0.064102,0.049046,-0.008212,
1654717649.944,0.025232,0.031616,-0.058024,
1654717649.948,-0.003183,0.040973,-0.040913,
1654717649.952,0.035494,0.118868,0.028799,
1654717649.956,0.023832,0.162566,0.064065,
1654717649.960,0.035867,0.074230,0.012700,
1654717649.964,0.121905,-0.026501,-0.005285,
1654717649.968,0.095839,-0.095717,0.022776,
1654717649.972,-0.002926,-0.085355,-0.045523,
1654717649.976,-0.056744,-0.022440,-0.050592,
1654717649.980,-0.082559,0.008467,0.093309,
1654717649.984,-0.076872,0.058216,0.118012,
1654717649.988,-0.037645,0.093032,0.066896,
1654717649.992,-0.010873,0.092442,0.012428,
1654717649.996,-0.013228,0.067110,-0.067527,
1654717650.000,-0.032796,-0.023022,-0.036125,
1654717650.004,-0.063103,0.095540,0.037939,
1654717650.008,-0.051131,0.077525,0.075965,
1654717650.012,-0.115496,0.068263,0.096713,
1654717650.016,0.068840,-0.045631,-0.031061,
1654717650.020,0.080473,-0.032781,-0.091175,
1654717650.024,0.051752,-0.029137,-0.085926,
1654717650.028,0.080442,-0.008741,-0.177232,
1654717650.032,0.087611,0.000635,-0.187491,
1654717650.036,0.047526,-0.058797,-0.082152,
1654717650.040,-0.032796,-0.023022,-0.036125,
1654717650.044,-0.063103,0.095540,0.037939,
1654717650.048,-0.051131,0.077525,0.075965,
1654717650.052,-0.115496,0.068263,0.096713,
1654717650.056,-0.110056,0.089129,0.047518,
1654717650.060,-0.050940,0.044814,-0.045660,
1654717650.064,0.016702,-0.045907,0.020632,
1654717650.068,0.114738,-0.138554,0.030539,
1654717650.072,0.119125,-0.135070,0.001877,
1654717650.076,0.079318,-0.148630,0.097919,
1654717650.080,-0.012023,-0.120775,0.205466,
1654717650.084,-0.095494,-0.099022,0.182841,
1654717650.088,-0.033046,-0.181729,0.026543,
1654717650.092,-0.003601,-0.097040,-0.016733,
1654717650.096,-0.080049,0.038560,0.014615,
1654717650.100,-0.076395,0.077223,0.013067,
1654717650.104,0.005384,0.069670,-0.039692,
1654717650.108,-0.000839,0.004479,-0.095493,
1654717650.112,-0.040454,-0.039916,-0.055914,
1654717650.116,-0.016023,-0.060640,-0.051791,
1654717650.120,-0.050856,-0.058170,-0.020019,
1654717650.124,-0.094241,-0.053696,0.016246,
1654717650.128,-0.033647,-0.034395,0.013688,
1654717650.132,-0.016478,0.000013,0.018456,
1654717650.136,-0.038128,0.004135,-0.023786,
1654717650.140,-0.036314,-0.024151,0.001886,
1654717650.144,-0.005971,-0.043261,0.099647,
1654717650.148,0.076042,0.042144,0.125551,
1654717650.152,0.152472,0.102098,0.085774,
1654717650.156,0.229705,0.111845,0.094553,
1654717650.160,0.193424,0.135531,0.033758,
1654717650.164,0.063913,0.082607,-0.061166,
1654717650.168,0.006947,0.047014,-0.042804,
1654717650.172,-0.020051,0.050230,-0.027958,
1654717650.176,-0.004506,0.028839,0.018017,
1654717650.180,-0.007796,0.024431,0.082068,
1654717650.184,-0.065077,0.069631,0.089886,
1654717650.188,-0.063518,0.092602,0.076782,
1654717650.192,-0.046094,0.064519,0.069389,
1654717650.196,-0.017307,0.079363,0.092804,
1654717650.200,0.036127,0.087238,0.057304,
1654717650.204,0.056391,0.057370,-0.045343,
1654717650.208,0.041971,0.026765,-0.082362,
1654717650.212,0.011045,0.042574,-0.035550,
1654717650.216,0.028505,0.090397,0.048616,
1654717650.220,0.000383,0.050025,0.085066,
1654717650.224,-0.044350,0.009538,0.035854,
1654717650.228,-0.022337,0.032370,-0.039794,
1654717650.232,-0.102889,0.033449,-0.051060,
1654717650.236,-0.131497,0.026521,0.032519,
1654717650.240,-0.049758,-0.008342,0.126243,
1654717650.244,0.003087,-0.039732,0.132239,
1654717650.248,0.068166,0.040041,0.040668,
1654717650.252,0.054764,0.116610,0.014624,
1654717650.256,-0.038118,0.124210,-0.007312,
1654717650.260,-0.050517,0.129340,-0.070228,
1654717650.264,0.060959,0.061550,-0.007977,
1654717650.268,0.097341,-0.068676,0.037633,
1654717650.272,0.013736,-0.144232,0.006352,
1654717650.276,0.018915,-0.120019,-0.070215,
1654717650.280,0.090985,-0.072740,-0.106818,
1654717650.284,0.147376,-0.067185,0.014745,
1654717650.288,0.133071,-0.041988,-0.000003,
1654717650.292,0.094277,0.013783,-0.116972,
1654717650.296,0.103948,0.007661,-0.056542,
1654717650.300,0.023470,-0.023508,-0.025455,
1654717650.304,-0.033293,0.063304,-0.076580,
1654717650.308,-0.003671,0.141571,-0.064073,
1654717650.312,-0.004614,0.080271,-0.094057,
1654717650.316,0.062944,0.001893,-0.114300,
1654717650.320,0.109128,-0.020935,-0.068838,
1654717650.324,0.074178,0.014880,-0.088622,
1654717650.328,0.024932,0.045735,-0.062513,
1654717650.332,-0.066004,0.013116,-0.032246,
1654717650.336,-0.098681,-0.060611,-0.065753,
1654717650.340,-0.050646,-0.145805,-0.063152,
1654717650.344,-0.027811,-0.158049,-0.096466,
1654717650.348,-0.038178,-0.100566,-0.164441,
1654717650.352,-0.031878,-0.066468,-0.210682,
1654717650.356,0.018143,-0.018646,-0.153833,
1654717650.360,0.084353,0.024672,-0.081556,
1654717650.364,0.077606,0.040498,-0.076019,
1654717650.368,0.024436,0.111601,-0.039557,
1654717650.372,0.007566,0.095553,-0.058412,
1654717650.376,0.005805,-0.022836,-0.084275,
1654717650.380,0.005868,-0.063305,-0.049761,
1654717650.384,0.015353,-0.044201,-0.044699,
1654717650.388,0.031349,0.049568,-0.072932,
1654717650.392,-0.041641,0.090510,-0.072413,
1654717650.396,-0.103527,-0.012521,-0.026284,
1654717650.400,0.033205,-0.037522,-0.044167,
1654717650.404,0.153285,-0.047312,-0.062123,
1654717650.408,0.153089,-0.084688,-0.057946,
1654717650.412,0.131908,0.014833,-0.075137,
1654717650.416,0.086590,0.074456,-0.038114,
1654717650.420,0.018603,0.051109,-0.016069,
1654717650.424,-0.067571,0.120992,0.003916,
1654717650.428,-0.120836,0.150868,-0.039214,
1654717650.432,-0.165796,0.035483,-0.102092,
1654717650.436,-0.183433,-0.054678,-0.026081,
1654717650.440,-0.142006,-0.033857,0.014229,
1654717650.444,-0.118439,0.051143,0.048207,
1654717650.448,-0.071047,0.128810,0.095604,
1654717650.452,-0.019762,0.061618,-0.017932,
1654717650.456,0.023011,-0.022314,-0.090221,
1654717650.460,0.049492,-0.043854,-0.037625,
1654717650.464,0.009525,-0.142421,-0.059821,
1654717650.468,0.002011,-0.154935,-0.100628,
1654717650.472,0.022165,-0.064313,-0.152358,
1654717650.476,0.011262,0.010940,-0.177837,
1654717650.480,-0.050646,0.050091,-0.058654,
1654717650.484,-0.060480,0.003513,-0.011025,
1654717650.488,0.055105,0.007850,0.009231,
1654717650.492,0.072295,0.045318,0.073225,
1654717650.496,-0.017992,-0.014811,0.001190,
1654717650.500,-0.059790,-0.119287,0.022817,
1654717650.504,-0.069031,-0.173084,0.130001,
1654717650.508,-0.022051,-0.083916,0.161515,
1654717650.512,0.033126,0.051498,0.199662,
1654717650.516,0.017962,0.077669,0.146137,
1654717650.520,0.045307,0.010569,0.083902,
1654717650.524,0.081379,-0.081409,0.036492,
1654717650.528,0.032351,-0.081545,-0.006940,
1654717650.532,-0.052604,0.036822,0.036836,
1654717650.536,-0.172507,0.108545,0.039366,
1654717650.540,-0.214797,0.117789,0.045734,
1654717650.544,-0.135290,0.112704,-0.003737,
1654717650.548,-0.094543,0.044801,-0.102242,
1654717650.552,-0.095761,0.023583,-0.026366,
1654717650.556,-0.027283,-0.008562,0.065626,
1654717650.560,0.086585,-0.059015,0.086630,
1654717650.564,0.121722,0.016306,0.081290,
1654717650.568,0.020950,0.048279,0.030827,
1654717650.572,-0.048322,0.084700,-0.014550,
1654717650.576,0.007514,0.131989,-0.046587,
1654717650.580,0.010685,0.062240,-0.032497,
1654717650.584,0.038224,0.009918,-0.029727,
1654717650.588,0.132241,0.028030,-0.027410,
1654717650.592,0.104573,0.096301,-0.011299,
1654717650.596,0.055845,0.073022,0.004503,
1654717650.600,-0.019011,-0.027307,0.049769,
1654717650.604,-0.110534,-0.076295,-0.004353,
1654717650.608,-0.033805,-0.078408,-0.006762,
1654717650.612,0.054438,-0.029948,0.087649,
1654717650.616,0.081366,0.030453,0.051221,
1654717650.620,0.108705,0.085750,-0.016617,
1654717650.624,0.112953,-0.000217,-0.003218,
1654717650.628,0.112856,-0.134794,0.012551,
1654717650.632,0.024914,-0.143673,-0.021982,
1654717650.636,-0.071509,-0.132376,-0.017824,
1654717650.640,-0.077718,-0.060354,-0.017318,
1654717650.644,-0.046078,0.036639,-0.048195,
1654717650.648,0.004179,0.070791,-0.003531,
1654717650.652,-0.024485,-0.024973,0.016476,
1654717650.656,-0.093328,-0.193701,0.037743,
1654717650.660,-0.072843,-0.223534,0.079050,
1654717650.664,-0.006047,-0.206058,0.050102,
1654717650.668,-0.030707,-0.100621,0.037930,
1654717650.672,-0.070036,0.042976,0.047397,
1654717650.676,-0.011563,-0.020011,0.035099,
1654717650.680,0.077428,-0.075095,0.037635,
1654717650.684,0.211971,-0.012403,0.090101,
1654717650.688,0.233270,0.028960,0.062169,
1654717650.692,0.083996,0.019968,-0.033093,
1654717650.696,-0.026496,-0.041764,-0.036433,
1654717650.700,-0.086205,-0.085867,-0.055572,
1654717650.704,-0.132770,-0.016128,-0.052773,
1654717650.708,-0.122022,0.088974,0.020588,
1654717650.712,-0.058233,0.090895,0.034902,
1654717650.716,-0.026183,0.016789,-0.006643,
1654717650.720,-0.029386,-0.007617,-0.030081,
1654717650.724,-0.065334,0.039540,-0.003787,
1654717650.728,-0.109807,0.021107,-0.000670,
1654717650.732,-0.098116,-0.040856,0.021805,
1654717650.736,-0.059690,-0.039677,0.113674,
1654717650.740,0.005219,0.000079,0.173069,
1654717650.744,0.019086,-0.004756,0.110753,
1654717650.748,-0.001269,-0.116900,-0.027716,
1654717650.752,0.016728,-0.122258,-0.099057,
1654717650.756,-0.028570,-0.004023,-0.128628,
1654717650.760,-0.040793,-0.009402,-0.047000,
1654717650.764,0.046825,0.013507,0.084164,
1654717650.768,0.092681,0.073792,0.074805,
1654717650.772,0.081019,0.025851,0.012266,
1654717650.776,0.058956,-0.030602,-0.061451,
1654717650.780,0.072327,-0.071407,-0.017840,
1654717650.784,0.081347,-0.066201,0.021999,
1654717650.788,0.053194,-0.060275,-0.034554,
1654717650.792,0.027463,-0.063434,0.062756,
1654717650.796,-0.030859,-0.019447,0.114648,
1654717650.800,0.023491,0.019750,0.058123,
1654717650.804,0.111688,0.045578,0.068880,
1654717650.808,-0.016614,0.012869,0.035042,
1654717650.812,-0.048706,-0.041305,0.002987,
1654717650.816,0.059452,-0.040271,-0.004246,
1654717650.820,0.037555,-0.011757,-0.068616,
1654717650.824,-0.018609,0.017122,-0.087152,
1654717650.828,-0.055392,0.026019,-0.078163,
1654717650.832,-0.066025,0.019322,-0.013673,
1654717650.836,-0.004265,0.030193,0.124524,
1654717650.840,0.091182,0.039637,0.136895,
1654717650.844,0.121488,0.013893,0.099579,
1654717650.848,0.061776,0.021233,0.051835,
1654717650.852,-0.022668,0.000557,-0.050957,
1654717650.856,-0.068209,-0.076662,-0.086809,
1654717650.860,-0.016496,-0.045154,-0.035125,
1654717650.864,0.031543,-0.032458,0.076970,
1654717650.868,0.016881,-0.124892,0.066562,
1654717650.872,0.028261,-0.169094,0.008533,
1654717650.876,0.043480,-0.136564,0.059509,
1654717650.880,0.049959,-0.012298,0.023107,
1654717650.884,0.076769,0.112404,-0.039532,
1654717650.888,0.126358,0.130451,-0.084275,
1654717650.892,0.104355,0.096928,-0.111496,
1654717650.896,-0.038412,0.049190,-0.063068,
1654717650.900,-0.085767,-0.006391,-0.058650,
1654717650.904,-0.024474,-0.059656,-0.039952,
1654717650.908,0.048332,-0.055576,0.003694,
1654717650.912,0.137738,0.027172,0.001701,
1654717650.916,0.124313,0.031887,0.012127,
1654717650.920,0.034294,-0.018381,0.074497,
1654717650.924,-0.026955,-0.009904,0.102515,
1654717650.928,-0.071955,-0.006218,0.053623,
1654717650.932,-0.146393,0.023549,0.068053,
1654717650.936,-0.197421,0.058376,0.065170,
1654717650.940,-0.134978,0.096028,-0.012073,
1654717650.944,-0.051596,0.109128,-0.051875,
1654717650.948,-0.042998,0.051448,-0.101190,
1654717650.952,-0.088253,0.021509,-0.163779,
1654717650.956,-0.114944,-0.005570,-0.144869,
1654717650.960,-0.017620,0.022184,-0.054896,
1654717650.964,0.104500,0.058064,-0.049350,
1654717650.968,0.097446,0.002770,-0.082026,
1654717650.972,0.060342,0.002691,-0.067333,
1654717650.976,0.061093,0.041259,-0.051802,
1654717650.980,0.046145,-0.008843,0.009101,
1654717650.984,-0.032245,-0.093378,0.022205,
1654717650.988,-0.077909,-0.051433,0.030772,
1654717650.992,0.016749,0.054614,0.104029,
1654717650.996,0.089223,0.069631,0.140847,
1654717651.000,0.046785,-0.094685,-0.085261,
1654717651.004,0.022580,-0.069771,-0.036586,
1654717651.008,-0.074951,-0.047472,0.030185,
1654717651.012,-0.126611,0.026169,0.094706,
1654717651.016,-0.060467,0.062765,0.109159,
1654717651.020,-0.098484,0.188858,0.045072,
1654717651.024,-0.049590,0.244955,-0.046137,
1654717651.028,0.014523,0.223982,-0.045235,
1654717651.032,-0.012975,0.113276,-0.031380,
1654717651.036,0.000278,-0.046151,-0.076690,
1654717651.040,0.046785,-0.094685,-0.085261,
1654717651.044,0.022580,-0.069771,-0.036586,
1654717651.048,-0.074951,-0.047472,0.030185,
1654717651.052,-0.126611,0.026169,0.094706,
1654717651.056,-0.100140,0.120740,0.044209,
1654717651.060,-0.098802,0.083579,-0.057433,
1654717651.064,-0.125026,-0.014291,0.033210,
1654717651.068,-0.096699,-0.048420,0.060601,
1654717651.072,0.016442,-0.152489,-0.022980,
1654717651.076,0.053170,-0.166802,0.082662,
1654717651.080,0.012906,-0.023857,0.118507,
1654717651.084,0.019881,0.039196,0.073894,
1654717651.088,0.036835,0.036205,0.081116,
1654717651.092,0.109595,-0.025194,0.099209,
1654717651.096,0.181229,-0.021807,0.091539,
1654717651.100,0.163440,0.040162,-0.002953,
1654717651.104,0.203862,-0.036249,0.036978,
1654717651.108,0.265120,-0.107882,0.059229,
1654717651.112,0.164522,-0.130489,0.001920,
1654717651.116,0.035468,-0.118344,0.018385,
1654717651.120,0.017624,-0.028444,-0.026131,
1654717651.124,0.022239,0.015153,-0.066728,
1654717651.128,0.014303,-0.002881,-0.082202,
1654717651.132,0.041613,0.005597,-0.077806,
1654717651.136,0.078646,0.072970,-0.033241,
1654717651.140,0.048563,0.157457,0.031448,
1654717651.144,-0.004876,0.197385,0.022780,
1654717651.148,0.020821,0.127334,-0.091993,
1654717651.152,0.110029,-0.007402,-0.104078,
1654717651.156,0.109672,-0.032768,-0.073578,
1654717651.160,0.013074,0.017083,-0.056999,
1654717651.164,-0.055405,-0.008134,0.062498,
1654717651.168,-0.091771,-0.069684,0.098382,
1654717651.172,-0.053376,-0.068227,0.048691,
1654717651.176,0.021543,-0.055573,0.075479,
1654717651.180,0.071754,-0.137517,0.023077,
1654717651.184,0.111341,-0.263328,-0.073217,
1654717651.188,0.102762,-0.257755,-0.062200,
1654717651.192,0.108419,-0.080761,0.010138,
1654717651.196,0.120238,0.079174,0.044067,
1654717651.200,0.077013,0.093253,0.039261,
1654717651.204,0.082894,0.095655,0.037724,
1654717651.208,0.181421,0.193253,0.003496,
1654717651.212,0.229141,0.224772,0.024735,
1654717651.216,0.197382,0.124854,0.043946,
1654717651.220,0.152732,0.009412,0.050547,
1654717651.224,0.121118,-0.089613,0.079691,
1654717651.228,0.130747,-0.092787,0.026182,
1654717651.232,0.076031,-0.035464,0.014124,
1654717651.236,-0.041615,-0.042880,0.027246,
1654717651.240,-0.112999,0.001517,0.007660,
1654717651.244,-0.090067,0.067680,-0.024642,
1654717651.248,-0.009363,0.061366,-0.076213,
1654717651.252,-0.026771,0.079559,-0.076256,
1654717651.256,-0.101569,0.096986,-0.009422,
1654717651.260,-0.106953,0.092108,0.059950,
1654717651.264,-0.076487,0.072132,-0.014381,
1654717651.268,-0.018368,0.025132,-0.087431,
1654717651.272,0.062028,-0.040672,-0.063164,
1654717651.276,0.095747,-0.134164,-0.092963,
1654717651.280,0.134672,-0.134424,-0.137302,
1654717651.284,0.167801,-0.052578,-0.146134,
1654717651.288,0.109469,-0.011784,-0.083617,
1654717651.292,0.018750,0.012265,-0.058474,
1654717651.296,-0.031119,-0.013881,-0.050044,
1654717651.300,0.007474,-0.055153,-0.015489,
1654717651.304,0.061931,-0.041785,-0.032015,
1654717651.308,0.064033,-0.001647,0.024456,
1654717651.312,0.031556,0.043391,0.020897,
1654717651.316,0.007199,0.016781,-0.029675,
1654717651.320,0.043212,-0.027407,-0.029789,
1654717651.324,0.054233,-0.044088,-0.048713,
1654717651.328,0.047368,-0.089201,-0.020062,
1654717651.332,0.021501,-0.047062,-0.012260,
1654717651.336,-0.030318,0.031939,-0.036726,
1654717651.340,0.040233,-0.015475,-0.048628,
1654717651.344,0.127030,-0.095649,-0.011730,
1654717651.348,0.118821,-0.141893,0.007014,
1654717651.352,0.063776,-0.146317,-0.069963,
1654717651.356,-0.008912,-0.093336,-0.175753,
1654717651.360,-0.044547,-0.051420,-0.175333,
1654717651.364,-0.066571,-0.015441,-0.017030,
1654717651.368,-0.074683,0.001510,-0.026960,
1654717651.372,-0.098458,-0.018048,-0.106832,
1654717651.376,-0.123309,-0.016352,-0.026451,
1654717651.380,-0.092926,-0.037265,0.032697,
1654717651.384,-0.054250,-0.055230,0.115799,
1654717651.388,-0.006037,-0.068671,0.097419,
1654717651.392,0.025723,-0.066686,-0.013751,
1654717651.396,0.020433,0.042123,-0.021359,
1654717651.400,-0.035582,0.067827,-0.006319,
1654717651.404,-0.099187,0.016702,0.006108,
1654717651.408,-0.085791,0.013497,-0.056232,
1654717651.412,-0.100815,0.003557,-0.048516,
1654717651.416,-0.138517,0.024586,0.051216,
1654717651.420,-0.047333,0.011900,0.084041,
1654717651.424,0.042364,0.010344,0.098592,
1654717651.428,0.015502,-0.000744,0.041481,
1654717651.432,-0.036028,-0.044314,0.048214,
1654717651.436,-0.090658,0.048003,0.059197,
1654717651.440,-0.084803,0.087580,0.016942,
1654717651.444,-0.100041,0.054979,0.032793,
1654717651.448,-0.141560,0.091964,0.038499,
1654717651.452,-0.067584,0.001622,0.105693,
1654717651.456,0.001712,-0.109156,0.138155,
1654717651.460,0.032281,-0.076059,0.124898,
1654717651.464,0.034693,-0.061937,0.062325,
1654717651.468,0.042062,-0.041791,0.001598,
1654717651.472,0.009144,-0.014863,0.024712,
1654717651.476,-0.048168,-0.064030,-0.045249,
1654717651.480,-0.001135,-0.061554,-0.046286,
1654717651.484,-0.067219,0.001667,-0.017199,
1654717651.488,-0.128599,0.025954,-0.089476,
1654717651.492,-0.026496,-0.001755,-0.073610,
1654717651.496,0.042713,-0.078227,-0.031451,
1654717651.500,0.103150,-0.108116,-0.023478,
1654717651.504,0.115494,-0.049034,-0.020046,
1654717651.508,0.086747,0.002686,-0.045847,
1654717651.512,0.054554,0.029025,-0.031268,
1654717651.516,0.037922,0.063574,-0.001814,
1654717651.520,0.154882,0.117582,0.023895,
1654717651.524,0.186285,0.154357,0.050006,
1654717651.528,0.103358,0.172009,0.016568,
1654717651.532,0.069956,0.129366,-0.046541,
1654717651.536,-0.005517,0.010438,-0.099208,
1654717651.540,-0.057860,-0.034253,-0.039061,
1654717651.544,-0.047083,-0.083320,-0.001373,
1654717651.548,-0.078348,-0.137427,-0.035257,
1654717651.552,-0.164898,-0.113986,-0.011354,
1654717651.556,-0.182428,-0.079235,-0.003853,
1654717651.560,-0.086733,0.000341,0.022095,
1654717651.564,0.069326,0.048928,-0.039767,
1654717651.568,0.201045,0.092326,-0.070808,
1654717651.572,0.160775,0.084852,0.037873,
1654717651.576,0.094266,0.024103,0.053424,
1654717651.580,0.090848,0.038474,0.050979,
1654717651.584,-0.011298,0.002510,0.052052,
1654717651.588,-0.074982,0.011856,0.019709,
1654717651.592,-0.007289,0.052249,-0.024759,
1654717651.596,0.000958,0.079310,-0.085312,
1654717651.600,-0.029486,0.139791,-0.040721,
1654717651.604,-0.006882,0.053635,0.050828,
1654717651.608,0.047885,0.024326,0.092877,
1654717651.612,0.120845,0.111512,0.160568,
1654717651.616,0.112591,0.112205,0.118560,
1654717651.620,0.063716,0.109690,-0.046644,
1654717651.624,0.073406,0.078394,-0.066835,
1654717651.628,0.060841,0.006920,0.051356,
1654717651.632,0.034706,-0.038798,0.135372,
1654717651.636,-0.006418,-0.039134,0.096738,
1654717651.640,-0.103443,0.009693,-0.007769,
1654717651.644,-0.153177,0.007587,-0.001730,
1654717651.648,-0.098011,-0.051166,0.053808,
1654717651.652,-0.008392,-0.025561,0.001582,
1654717651.656,0.017025,0.094768,-0.008767,
1654717651.660,-0.040384,0.141440,0.021477,
1654717651.664,-0.105113,0.053713,0.014693,
1654717651.668,-0.111343,-0.047986,0.030623,
1654717651.672,-0.073822,-0.059275,0.031037,
1654717651.676,-0.052659,-0.070380,0.084966,
1654717651.680,-0.074491,-0.076907,0.057190,
1654717651.684,-0.076237,0.034236,-0.091650,
1654717651.688,-0.022429,0.147016,-0.048959,
1654717651.692,0.023273,0.212460,0.092886,
1654717651.696,0.054580,0.177877,0.113550,
1654717651.700,0.058221,0.025368,0.089233,
1654717651.704,-0.009972,-0.059787,0.071615,
1654717651.708,-0.073992,-0.084113,-0.003127,
1654717651.712,-0.017116,-0.108158,-0.054624,
1654717651.716,0.102092,-0.060050,0.004379,
1654717651.720,0.138122,0.018553,0.008893,
1654717651.724,0.043126,-0.012343,-0.009755,
1654717651.728,-0.087888,-0.091889,0.022929,
1654717651.732,-0.095593,-0.075515,0.007165,
1654717651.736,-0.059777,-0.058619,-0.033221,
1654717651.740,-0.038472,-0.104708,-0.015993,
1654717651.744,0.020099,-0.137574,0.041072,
1654717651.748,-0.013330,-0.170661,0.042716,
1654717651.752,-0.082995,-0.186793,0.088295,
1654717651.756,-0.061966,-0.149829,0.070684,
1654717651.760,-0.057230,-0.139599,0.049235,
1654717651.764,-0.124910,-0.169487,0.149574,
1654717651.768,-0.130822,-0.101345,0.084162,
1654717651.772,-0.037721,-0.017441,0.050707,
1654717651.776,-0.016323,-0.030229,0.046785,
1654717651.780,-0.053358,0.016883,-0.033100,
1654717651.784,-0.038207,0.009175,0.008236,
1654717651.788,-0.024931,-0.086418,0.017084,
1654717651.792,-0.073328,-0.071598,-0.005084,
1654717651.796,-0.135823,-0.079569,-0.001994,
1654717651.800,-0.110463,-0.142967,-0.027935,
1654717651.804,-0.020156,-0.211552,-0.037598,
1654717651.808,0.027437,-0.272554,-0.060992,
1654717651.812,0.069494,-0.170637,-0.074605,
1654717651.816,0.103917,0.010963,-0.032522,
1654717651.820,0.053582,0.126613,-0.016272,
1654717651.824,0.049555,0.187293,-0.013235,
1654717651.828,0.015676,0.172437,0.055167,
